volume_tests,company_id,company_type,time,date,month,year,day,is_weekend,season,avg_pesq_score,quality_too_poor,number_busy,temporarily_unable_test,outage_hrs,number_test_types,numbers_tested,followup_tests,min_commit
250,93,Enterprise,2017-10-12,12,10,2017,Thurs,0,Autumn,3.95476,0,0,0,0,1,10,0,nan
227,93,Enterprise,2017-10-13,13,10,2017,Fri,0,Autumn,3.944602,0,1,0,0.7,1,10,0,nan
20,93,Enterprise,2017-10-14,14,10,2017,Sat,1,Autumn,3.918,0,0,0,0,1,4,0,nan
8,93,Enterprise,2017-10-15,15,10,2017,Sun,1,Autumn,4.28125,0,0,0,0,1,1,0,nan
230,93,Enterprise,2017-10-16,16,10,2017,Mon,0,Autumn,3.981174,0,0,0,0,1,10,0,nan
250,93,Enterprise,2017-10-17,17,10,2017,Tues,0,Autumn,3.95752,0,0,0,0,1,10,0,nan
250,93,Enterprise,2017-10-18,18,10,2017,Wed,0,Autumn,3.95888,0,0,0,0,1,10,0,nan
250,93,Enterprise,2017-10-19,19,10,2017,Thurs,0,Autumn,3.93928,0,0,0,0,1,10,0,nan
252,93,Enterprise,2017-10-20,20,10,2017,Fri,0,Autumn,3.920476,0,0,0,0,1,12,0,nan
20,93,Enterprise,2017-10-21,21,10,2017,Sat,1,Autumn,3.946,0,0,0,0,1,4,0,nan
12,93,Enterprise,2017-10-22,22,10,2017,Sun,1,Autumn,3.993636,1,0,0,0,1,3,0,nan
256,93,Enterprise,2017-10-23,23,10,2017,Mon,0,Autumn,3.898691,3,0,0,0,1,12,0,nan
275,93,Enterprise,2017-10-24,24,10,2017,Tues,0,Autumn,3.915606,2,7,0,18.66,1,13,0,nan
322,93,Enterprise,2017-10-25,25,10,2017,Wed,0,Autumn,3.871567,0,2,0,0.39,1,13,0,nan
311,93,Enterprise,2017-10-26,26,10,2017,Thurs,0,Autumn,3.815498,0,0,0,0,1,14,0,nan
325,93,Enterprise,2017-10-27,27,10,2017,Fri,0,Autumn,3.797138,0,0,0,0,1,14,0,nan
20,93,Enterprise,2017-10-28,28,10,2017,Sat,1,Autumn,3.808,0,0,0,0,1,4,0,nan
12,93,Enterprise,2017-10-29,29,10,2017,Sun,1,Autumn,4.119167,0,0,0,0,1,3,0,nan
306,93,Enterprise,2017-10-30,30,10,2017,Mon,0,Autumn,3.827255,0,0,0,0,1,14,0,nan
332,93,Enterprise,2017-10-31,31,10,2017,Tues,0,Autumn,3.804939,1,0,0,0,1,14,0,nan
331,93,Enterprise,2017-11-01,1,11,2017,Wed,0,Winter,3.76608,0,2,4,1.08,1,14,0,nan
315,93,Enterprise,2017-11-02,2,11,2017,Thurs,0,Winter,3.796987,0,0,0,0,1,13,0,nan
313,93,Enterprise,2017-11-03,3,11,2017,Fri,0,Winter,3.770032,0,0,0,0,1,14,0,nan
20,93,Enterprise,2017-11-04,4,11,2017,Sat,1,Winter,3.7405,0,0,0,0,1,4,0,nan
12,93,Enterprise,2017-11-05,5,11,2017,Sun,1,Winter,4.1225,0,0,0,0,1,3,0,nan
289,93,Enterprise,2017-11-06,6,11,2017,Mon,0,Winter,3.695868,0,0,0,0,1,13,0,nan
316,93,Enterprise,2017-11-07,7,11,2017,Tues,0,Winter,3.565158,0,0,0,0,1,13,0,nan
325,93,Enterprise,2017-11-08,8,11,2017,Wed,0,Winter,3.759846,0,0,0,0,1,13,0,nan
325,93,Enterprise,2017-11-09,9,11,2017,Thurs,0,Winter,3.770372,1,0,0,0,1,13,0,nan
313,93,Enterprise,2017-11-10,10,11,2017,Fri,0,Winter,3.759649,0,0,0,0,1,13,0,nan
32,93,Enterprise,2017-11-11,11,11,2017,Sat,1,Winter,3.760313,0,0,0,0,1,8,0,nan
12,93,Enterprise,2017-11-12,12,11,2017,Sun,1,Winter,4.1325,0,0,0,0,1,3,0,nan
292,93,Enterprise,2017-11-13,13,11,2017,Mon,0,Winter,3.804158,0,0,0,0,1,13,0,nan
333,93,Enterprise,2017-11-14,14,11,2017,Tues,0,Winter,3.792644,2,0,0,0,1,15,0,nan
375,93,Enterprise,2017-11-15,15,11,2017,Wed,0,Winter,3.750057,0,0,0,0,1,15,0,nan
350,93,Enterprise,2017-11-16,16,11,2017,Thurs,0,Winter,3.762857,0,0,0,0,1,14,0,nan
338,93,Enterprise,2017-11-17,17,11,2017,Fri,0,Winter,3.766243,0,0,0,0,1,14,0,nan
32,93,Enterprise,2017-11-18,18,11,2017,Sat,1,Winter,3.75625,0,0,0,0,1,8,0,nan
12,93,Enterprise,2017-11-19,19,11,2017,Sun,1,Winter,4.123333,0,0,0,0,1,3,0,nan
318,93,Enterprise,2017-11-20,20,11,2017,Mon,0,Winter,3.778698,0,1,0,0.45,1,14,0,nan
350,93,Enterprise,2017-11-21,21,11,2017,Tues,0,Winter,3.764743,0,0,0,0,1,14,0,nan
353,93,Enterprise,2017-11-22,22,11,2017,Wed,0,Winter,3.755641,0,2,0,4.28,1,16,0,nan
382,93,Enterprise,2017-11-23,23,11,2017,Thurs,0,Winter,3.770133,0,3,0,24,1,16,0,nan
363,93,Enterprise,2017-11-24,24,11,2017,Fri,0,Winter,3.768218,1,0,0,24,1,15,0,nan
32,93,Enterprise,2017-11-25,25,11,2017,Sat,1,Winter,3.66625,0,0,0,24,1,8,0,nan
12,93,Enterprise,2017-11-26,26,11,2017,Sun,1,Winter,4.093333,0,0,0,24,1,3,0,nan
292,93,Enterprise,2017-11-27,27,11,2017,Mon,0,Winter,3.799038,0,1,0,24,1,16,0,nan
375,93,Enterprise,2017-11-28,28,11,2017,Tues,0,Winter,3.76632,0,0,0,24,1,15,0,nan
375,93,Enterprise,2017-11-29,29,11,2017,Wed,0,Winter,3.758595,0,0,5,24,1,15,0,nan
375,93,Enterprise,2017-11-30,30,11,2017,Thurs,0,Winter,3.756022,1,0,0,24,1,15,0,nan
362,93,Enterprise,2017-12-01,1,12,2017,Fri,0,Winter,3.746316,1,0,0,24,1,15,0,nan
32,93,Enterprise,2017-12-02,2,12,2017,Sat,1,Winter,3.705667,1,1,0,24.3,1,8,0,nan
12,93,Enterprise,2017-12-03,3,12,2017,Sun,1,Winter,4.159167,0,0,0,24,1,3,0,nan
342,93,Enterprise,2017-12-04,4,12,2017,Mon,0,Winter,3.673333,0,0,0,24,1,15,0,nan
375,93,Enterprise,2017-12-05,5,12,2017,Tues,0,Winter,3.677882,1,0,0,24,1,15,0,nan
395,93,Enterprise,2017-12-06,6,12,2017,Wed,0,Winter,3.762293,0,0,0,24,1,15,0,nan
356,93,Enterprise,2017-12-07,7,12,2017,Thurs,0,Winter,3.798136,0,2,0,24,1,15,0,nan
354,93,Enterprise,2017-12-08,8,12,2017,Fri,0,Winter,3.790712,0,1,0,24.45,1,14,0,nan
36,93,Enterprise,2017-12-09,9,12,2017,Sat,1,Winter,3.750625,0,0,0,24,1,8,0,nan
12,93,Enterprise,2017-12-10,10,12,2017,Sun,1,Winter,4.035833,0,0,0,24,1,3,0,nan
322,93,Enterprise,2017-12-11,11,12,2017,Mon,0,Winter,3.787642,0,0,0,24,1,14,0,nan
350,93,Enterprise,2017-12-12,12,12,2017,Tues,0,Winter,3.744355,0,1,0,24,1,15,0,nan
350,93,Enterprise,2017-12-13,13,12,2017,Wed,0,Winter,3.756484,0,1,0,24,1,15,0,nan
383,93,Enterprise,2017-12-14,14,12,2017,Thurs,0,Winter,3.763378,2,4,0,24,1,15,0,nan
338,93,Enterprise,2017-12-15,15,12,2017,Fri,0,Winter,3.749139,1,0,0,24,1,14,0,nan
32,93,Enterprise,2017-12-16,16,12,2017,Sat,1,Winter,3.799375,0,0,0,24,1,8,0,nan
12,93,Enterprise,2017-12-17,17,12,2017,Sun,1,Winter,4.078333,0,0,0,24,1,3,0,nan
318,93,Enterprise,2017-12-18,18,12,2017,Mon,0,Winter,3.789686,0,0,0,24,1,14,0,nan
350,93,Enterprise,2017-12-19,19,12,2017,Tues,0,Winter,3.778592,0,0,0,24,1,14,0,nan
350,93,Enterprise,2017-12-20,20,12,2017,Wed,0,Winter,3.7672,0,0,0,24,1,14,0,nan
374,93,Enterprise,2017-12-21,21,12,2017,Thurs,0,Winter,3.76322,0,4,0,24,1,15,0,nan
371,93,Enterprise,2017-12-22,22,12,2017,Fri,0,Winter,3.740882,0,0,0,24,1,15,0,nan
32,93,Enterprise,2017-12-23,23,12,2017,Sat,1,Winter,3.738438,0,0,0,24,1,8,0,nan
12,93,Enterprise,2017-12-24,24,12,2017,Sun,1,Winter,4.015,0,0,0,24,1,3,0,nan
343,93,Enterprise,2017-12-25,25,12,2017,Mon,0,Winter,3.744399,2,0,0,24,1,15,0,nan
375,93,Enterprise,2017-12-26,26,12,2017,Tues,0,Winter,3.738226,2,0,0,24,1,15,0,nan
392,93,Enterprise,2017-12-27,27,12,2017,Wed,0,Winter,3.745,1,9,0,24,1,16,0,nan
305,93,Enterprise,2017-12-28,28,12,2017,Thurs,0,Winter,3.775825,3,1,0,24,1,13,0,nan
286,93,Enterprise,2017-12-29,29,12,2017,Fri,0,Winter,3.783439,0,1,0,24,1,12,0,nan
32,93,Enterprise,2017-12-30,30,12,2017,Sat,1,Winter,3.735313,0,0,0,24,1,8,0,nan
12,93,Enterprise,2017-12-31,31,12,2017,Sun,1,Winter,4.100833,0,0,0,24,1,3,0,nan
268,93,Enterprise,2018-01-01,1,1,2018,Mon,0,Winter,3.825075,0,0,0,24,1,12,0,7000
300,93,Enterprise,2018-01-02,2,1,2018,Tues,0,Winter,3.805233,0,0,0,24,1,12,0,7000
357,93,Enterprise,2018-01-03,3,1,2018,Wed,0,Winter,3.779282,2,0,0,24,1,14,0,7000
349,93,Enterprise,2018-01-04,4,1,2018,Thurs,0,Winter,3.68319,0,0,0,24,1,15,0,7000
340,93,Enterprise,2018-01-05,5,1,2018,Fri,0,Winter,3.707824,0,0,0,24,1,14,0,7000
32,93,Enterprise,2018-01-06,6,1,2018,Sat,1,Winter,3.65125,0,0,0,24,1,8,0,7000
12,93,Enterprise,2018-01-07,7,1,2018,Sun,1,Winter,4.043333,0,0,0,24,1,3,0,7000
322,93,Enterprise,2018-01-08,8,1,2018,Mon,0,Winter,3.749251,0,0,15,24,1,16,0,7000
372,93,Enterprise,2018-01-09,9,1,2018,Tues,0,Winter,3.774474,1,15,0,24.73,1,14,0,7000
350,93,Enterprise,2018-01-10,10,1,2018,Wed,0,Winter,3.696203,2,1,0,24,1,14,0,7000
350,93,Enterprise,2018-01-11,11,1,2018,Thurs,0,Winter,3.767278,0,0,0,24,1,14,0,7000
338,93,Enterprise,2018-01-12,12,1,2018,Fri,0,Winter,3.768047,0,0,0,24,1,14,0,7000
32,93,Enterprise,2018-01-13,13,1,2018,Sat,1,Winter,3.777187,0,0,0,24,1,8,0,7000
12,93,Enterprise,2018-01-14,14,1,2018,Sun,1,Winter,3.964167,0,0,0,24,1,3,0,7000
342,93,Enterprise,2018-01-15,15,1,2018,Mon,0,Winter,3.795342,0,4,0,24,1,15,0,7000
355,93,Enterprise,2018-01-16,16,1,2018,Tues,0,Winter,3.805657,0,1,0,24,1,15,0,7000
346,93,Enterprise,2018-01-17,17,1,2018,Wed,0,Winter,3.792197,0,0,0,24,1,15,0,7000
355,93,Enterprise,2018-01-18,18,1,2018,Thurs,0,Winter,3.789544,0,0,0,24,1,15,0,7000
359,93,Enterprise,2018-01-19,19,1,2018,Fri,0,Winter,3.787965,0,16,0,24,1,15,0,7000
32,93,Enterprise,2018-01-20,20,1,2018,Sat,1,Winter,3.802187,0,0,0,24,1,8,0,7000
14,93,Enterprise,2018-01-21,21,1,2018,Sun,1,Winter,4.07,0,0,0,24,1,5,0,7000
394,93,Enterprise,2018-01-22,22,1,2018,Mon,0,Winter,3.777953,0,0,0,24,1,16,0,7000
403,93,Enterprise,2018-01-23,23,1,2018,Tues,0,Winter,3.775179,0,0,0,24,1,16,0,7000
409,93,Enterprise,2018-01-24,24,1,2018,Wed,0,Winter,3.762577,0,13,0,24,1,19,0,7000
417,93,Enterprise,2018-01-25,25,1,2018,Thurs,0,Winter,3.783741,0,12,0,24,1,17,0,7000
388,93,Enterprise,2018-01-26,26,1,2018,Fri,0,Winter,3.773918,0,0,0,24,1,17,0,7000
44,93,Enterprise,2018-01-27,27,1,2018,Sat,1,Winter,3.817727,0,0,0,24,1,10,0,7000
12,93,Enterprise,2018-01-28,28,1,2018,Sun,1,Winter,4.096667,0,0,0,24,1,3,0,7000
359,93,Enterprise,2018-01-29,29,1,2018,Mon,0,Winter,3.779693,0,1,0,24,1,17,0,7000
401,93,Enterprise,2018-01-30,30,1,2018,Tues,0,Winter,3.764433,0,0,0,24,1,17,0,7000
400,93,Enterprise,2018-01-31,31,1,2018,Wed,0,Winter,3.764271,0,0,0,24,1,17,0,7000
406,93,Enterprise,2018-02-01,1,2,2018,Thurs,0,Spring,3.776509,0,1,0,45.65,1,17,0,7000
392,93,Enterprise,2018-02-02,2,2,2018,Fri,0,Spring,3.769949,0,0,0,26.05,1,17,0,7000
43,93,Enterprise,2018-02-03,3,2,2018,Sat,1,Spring,3.785349,0,0,0,24,1,10,0,7000
20,93,Enterprise,2018-02-04,4,2,2018,Sun,1,Spring,4.1325,0,0,0,24,1,3,0,7000
366,93,Enterprise,2018-02-05,5,2,2018,Mon,0,Spring,3.731704,0,4,0,24,1,17,0,7000
423,93,Enterprise,2018-02-06,6,2,2018,Tues,0,Spring,3.742091,0,5,0,24.08,1,17,0,7000
398,93,Enterprise,2018-02-07,7,2,2018,Wed,0,Spring,3.765038,0,1,0,24,1,17,0,7000
406,93,Enterprise,2018-02-08,8,2,2018,Thurs,0,Spring,3.764678,0,1,0,24,1,17,0,7000
384,93,Enterprise,2018-02-09,9,2,2018,Fri,0,Spring,3.761741,0,0,0,24,1,18,0,7000
53,93,Enterprise,2018-02-10,10,2,2018,Sat,1,Spring,3.808679,0,0,0,24,1,10,0,7000
12,93,Enterprise,2018-02-11,11,2,2018,Sun,1,Spring,3.87,0,0,0,24,1,3,0,7000
423,93,Enterprise,2018-02-12,12,2,2018,Mon,0,Spring,3.753868,0,0,0,24,1,17,0,7000
400,93,Enterprise,2018-02-13,13,2,2018,Tues,0,Spring,3.783734,0,0,0,24,1,17,0,7000
442,93,Enterprise,2018-02-14,14,2,2018,Wed,0,Spring,3.757786,0,0,0,24,1,17,0,7000
419,93,Enterprise,2018-02-15,15,2,2018,Thurs,0,Spring,3.804975,0,0,0,24,1,17,0,7000
423,93,Enterprise,2018-02-16,16,2,2018,Fri,0,Spring,3.763325,0,8,0,24,1,17,0,7000
36,93,Enterprise,2018-02-17,17,2,2018,Sat,1,Spring,3.806111,0,0,0,24,1,10,0,7000
12,93,Enterprise,2018-02-18,18,2,2018,Sun,1,Spring,3.940833,0,0,0,24,1,3,0,7000
366,93,Enterprise,2018-02-19,19,2,2018,Mon,0,Spring,3.764737,0,1,0,24,1,17,0,7000
464,93,Enterprise,2018-02-20,20,2,2018,Tues,0,Spring,3.836466,0,21,12,24,1,17,0,7000
443,93,Enterprise,2018-02-21,21,2,2018,Wed,0,Spring,3.859687,0,32,0,24,1,17,0,7000
409,93,Enterprise,2018-02-22,22,2,2018,Thurs,0,Spring,3.862544,0,0,0,24,1,17,0,7000
453,93,Enterprise,2018-02-23,23,2,2018,Fri,0,Spring,3.841059,0,16,5,24,1,16,0,7000
36,93,Enterprise,2018-02-24,24,2,2018,Sat,1,Spring,3.838889,0,0,0,24,1,10,0,7000
12,93,Enterprise,2018-02-25,25,2,2018,Sun,1,Spring,3.901667,0,0,0,24,1,3,0,7000
359,93,Enterprise,2018-02-26,26,2,2018,Mon,0,Spring,3.839888,0,0,0,24,1,16,0,7000
446,93,Enterprise,2018-02-27,27,2,2018,Tues,0,Spring,3.858645,0,0,0,24,1,16,0,7000
440,93,Enterprise,2018-02-28,28,2,2018,Wed,0,Spring,3.811187,0,0,0,24,1,16,0,7000
435,93,Enterprise,2018-03-01,1,3,2018,Thurs,0,Spring,3.798291,1,6,0,24,1,16,0,7000
406,93,Enterprise,2018-03-02,2,3,2018,Fri,0,Spring,3.819795,0,8,0,24,1,16,0,7000
70,93,Enterprise,2018-03-03,3,3,2018,Sat,1,Spring,3.808947,0,0,0,24,1,10,0,7000
12,93,Enterprise,2018-03-04,4,3,2018,Sun,1,Spring,3.863333,0,0,0,24,1,3,0,7000
369,93,Enterprise,2018-03-05,5,3,2018,Mon,0,Spring,3.79964,0,0,0,24,1,16,0,7000
416,93,Enterprise,2018-03-06,6,3,2018,Tues,0,Spring,3.801575,0,0,0,24,1,16,0,7000
428,93,Enterprise,2018-03-07,7,3,2018,Wed,0,Spring,3.773,0,0,0,24,1,16,0,7000
548,93,Enterprise,2018-03-08,8,3,2018,Thurs,0,Spring,3.769725,0,20,0,24,1,16,0,7000
393,93,Enterprise,2018-03-09,9,3,2018,Fri,0,Spring,3.808303,0,0,0,24,1,16,0,7000
38,93,Enterprise,2018-03-10,10,3,2018,Sat,1,Spring,3.755526,0,0,0,24,1,10,0,7000
12,93,Enterprise,2018-03-11,11,3,2018,Sun,1,Spring,3.953333,0,0,0,24,1,3,0,7000
390,93,Enterprise,2018-03-12,12,3,2018,Mon,0,Spring,3.825931,0,6,0,25.67,1,16,0,7000
414,93,Enterprise,2018-03-13,13,3,2018,Tues,0,Spring,3.820622,0,0,0,24,1,16,0,7000
400,93,Enterprise,2018-03-14,14,3,2018,Wed,0,Spring,3.857068,0,0,0,24,1,16,0,7000
430,93,Enterprise,2018-03-15,15,3,2018,Thurs,0,Spring,3.804885,0,4,0,24,1,16,0,7000
394,93,Enterprise,2018-03-16,16,3,2018,Fri,0,Spring,3.898426,0,0,0,24,1,16,0,7000
20,93,Enterprise,2018-03-17,17,3,2018,Sat,1,Spring,3.9125,0,0,0,24,1,4,0,7000
12,93,Enterprise,2018-03-18,18,3,2018,Sun,1,Spring,3.948333,0,0,0,24,1,3,0,7000
379,93,Enterprise,2018-03-19,19,3,2018,Mon,0,Spring,3.860792,0,0,0,24,1,16,0,7000
401,93,Enterprise,2018-03-20,20,3,2018,Tues,0,Spring,3.905312,0,0,0,24,1,16,0,7000
402,93,Enterprise,2018-03-21,21,3,2018,Wed,0,Spring,3.907583,0,0,0,24,1,16,0,7000
423,93,Enterprise,2018-03-22,22,3,2018,Thurs,0,Spring,3.924369,1,0,0,24,1,17,0,7000
409,93,Enterprise,2018-03-23,23,3,2018,Fri,0,Spring,3.896553,0,0,0,24,1,17,0,7000
44,93,Enterprise,2018-03-24,24,3,2018,Sat,1,Spring,3.9,0,0,0,24,1,11,0,7000
12,93,Enterprise,2018-03-25,25,3,2018,Sun,1,Spring,3.8,2,0,0,24,1,3,0,7000
389,93,Enterprise,2018-03-26,26,3,2018,Mon,0,Spring,3.901953,5,0,0,24,1,17,0,7000
427,93,Enterprise,2018-03-27,27,3,2018,Tues,0,Spring,3.895355,0,0,0,24,1,17,0,7000
426,93,Enterprise,2018-03-28,28,3,2018,Wed,0,Spring,3.883765,0,0,0,24,1,17,0,7000
434,93,Enterprise,2018-03-29,29,3,2018,Thurs,0,Spring,3.870751,0,0,0,24,1,17,0,7000
413,93,Enterprise,2018-03-30,30,3,2018,Fri,0,Spring,3.881776,0,0,0,24,1,17,0,7000
40,93,Enterprise,2018-03-31,31,3,2018,Sat,1,Spring,3.8275,0,0,0,24,1,11,0,7000
21,93,Enterprise,2018-04-01,1,4,2018,Sun,1,Spring,3.994286,0,0,1,24,1,3,0,7000
386,93,Enterprise,2018-04-02,2,4,2018,Mon,0,Spring,3.895433,0,0,0,24,1,17,0,7000
423,93,Enterprise,2018-04-03,3,4,2018,Tues,0,Spring,3.887227,0,0,0,24,1,17,0,7000
406,93,Enterprise,2018-04-04,4,4,2018,Wed,0,Spring,3.892722,0,1,0,24.77,1,17,0,7000
431,93,Enterprise,2018-04-05,5,4,2018,Thurs,0,Spring,3.896498,0,0,0,24,1,17,0,7000
432,93,Enterprise,2018-04-06,6,4,2018,Fri,0,Spring,3.880935,0,0,0,24,1,17,0,7000
46,93,Enterprise,2018-04-07,7,4,2018,Sat,1,Spring,3.94381,0,0,0,24,1,11,0,7000
10,93,Enterprise,2018-04-08,8,4,2018,Sun,1,Spring,3.846,1,0,0,24,1,1,0,7000
383,93,Enterprise,2018-04-09,9,4,2018,Mon,0,Spring,3.948698,0,0,10,24,1,17,0,7000
424,93,Enterprise,2018-04-10,10,4,2018,Tues,0,Spring,3.93383,0,0,0,24,1,17,0,7000
439,93,Enterprise,2018-04-11,11,4,2018,Wed,0,Spring,3.902653,0,0,0,24,1,17,0,7000
451,93,Enterprise,2018-04-12,12,4,2018,Thurs,0,Spring,3.925035,0,0,0,24,1,17,0,7000
444,93,Enterprise,2018-04-13,13,4,2018,Fri,0,Spring,3.940144,0,0,0,24,1,17,0,7000
40,93,Enterprise,2018-04-14,14,4,2018,Sat,1,Spring,3.93975,0,0,0,24,1,11,0,7000
10,93,Enterprise,2018-04-15,15,4,2018,Sun,1,Spring,3.973,0,0,0,24,1,3,0,7000
381,93,Enterprise,2018-04-16,16,4,2018,Mon,0,Spring,3.937282,0,0,0,24,1,17,0,7000
439,93,Enterprise,2018-04-17,17,4,2018,Tues,0,Spring,3.962383,0,0,3,24,1,17,0,7000
399,93,Enterprise,2018-04-18,18,4,2018,Wed,0,Spring,3.940977,0,0,0,24,1,16,0,7000
449,93,Enterprise,2018-04-19,19,4,2018,Thurs,0,Spring,3.940104,0,10,0,24,1,16,0,7000
435,93,Enterprise,2018-04-20,20,4,2018,Fri,0,Spring,3.960103,0,26,0,24,1,16,0,7000
41,93,Enterprise,2018-04-21,21,4,2018,Sat,1,Spring,3.957317,0,0,0,24,1,11,0,7000
8,93,Enterprise,2018-04-22,22,4,2018,Sun,1,Spring,4.0125,0,0,0,24,1,2,0,7000
395,93,Enterprise,2018-04-23,23,4,2018,Mon,0,Spring,3.974246,0,17,0,24,1,16,0,7000
405,93,Enterprise,2018-04-24,24,4,2018,Tues,0,Spring,3.963167,0,0,0,24,1,16,0,7000
402,93,Enterprise,2018-04-25,25,4,2018,Wed,0,Spring,3.94574,0,2,0,24,1,17,0,7000
419,93,Enterprise,2018-04-26,26,4,2018,Thurs,0,Spring,3.961591,0,9,0,24,2,18,0,7000
442,93,Enterprise,2018-04-27,27,4,2018,Fri,0,Spring,3.926675,0,5,0,24,1,17,0,7000
40,93,Enterprise,2018-04-28,28,4,2018,Sat,1,Spring,3.87775,0,0,0,24,1,11,0,7000
8,93,Enterprise,2018-04-29,29,4,2018,Sun,1,Spring,3.98625,0,0,0,24,1,2,0,7000
356,93,Enterprise,2018-04-30,30,4,2018,Mon,0,Spring,3.903544,8,0,11,24,1,17,0,7000
497,93,Enterprise,2018-05-01,1,5,2018,Tues,0,Summer,3.958127,12,0,11,24,1,17,0,7000
492,93,Enterprise,2018-05-02,2,5,2018,Wed,0,Summer,3.8995,0,28,0,24,1,17,0,7000
445,93,Enterprise,2018-05-03,3,5,2018,Thurs,0,Summer,3.92285,0,0,0,24,2,20,0,7000
507,93,Enterprise,2018-05-04,4,5,2018,Fri,0,Summer,3.935817,0,28,0,24,1,19,0,7000
40,93,Enterprise,2018-05-05,5,5,2018,Sat,1,Summer,3.87575,0,0,0,24,1,11,0,7000
8,93,Enterprise,2018-05-06,6,5,2018,Sun,1,Summer,3.98375,0,0,0,24,1,2,0,7000
360,93,Enterprise,2018-05-07,7,5,2018,Mon,0,Summer,3.899611,0,0,0,24,1,16,0,7000
398,93,Enterprise,2018-05-08,8,5,2018,Tues,0,Summer,3.901508,0,0,0,24,1,16,0,7000
402,93,Enterprise,2018-05-09,9,5,2018,Wed,0,Summer,3.881721,0,0,0,24,2,17,0,7000
406,93,Enterprise,2018-05-10,10,5,2018,Thurs,0,Summer,3.894478,0,0,0,24,1,16,0,7000
400,93,Enterprise,2018-05-11,11,5,2018,Fri,0,Summer,3.881895,0,16,0,24,1,16,0,7000
54,93,Enterprise,2018-05-12,12,5,2018,Sat,1,Summer,3.898889,0,0,0,24,1,11,0,7000
8,93,Enterprise,2018-05-13,13,5,2018,Sun,1,Summer,3.99625,0,0,0,24,1,2,0,7000
397,93,Enterprise,2018-05-14,14,5,2018,Mon,0,Summer,3.971983,0,12,0,24,1,17,0,7000
468,93,Enterprise,2018-05-15,15,5,2018,Tues,0,Summer,3.97081,0,24,0,24,1,17,0,7000
430,93,Enterprise,2018-05-16,16,5,2018,Wed,0,Summer,3.95481,0,0,0,24,1,17,0,7000
419,93,Enterprise,2018-05-17,17,5,2018,Thurs,0,Summer,3.849308,0,0,0,24,1,17,0,7000
424,93,Enterprise,2018-05-18,18,5,2018,Fri,0,Summer,3.963278,0,0,0,24,1,17,0,7000
43,93,Enterprise,2018-05-19,19,5,2018,Sat,1,Summer,3.94093,0,0,0,24,1,11,0,7000
8,93,Enterprise,2018-05-20,20,5,2018,Sun,1,Summer,3.98875,0,0,0,24,1,2,0,7000
400,93,Enterprise,2018-05-21,21,5,2018,Mon,0,Summer,3.974167,0,0,0,24,1,17,0,7000
430,93,Enterprise,2018-05-22,22,5,2018,Tues,0,Summer,3.974882,0,0,0,24,1,17,0,7000
430,93,Enterprise,2018-05-23,23,5,2018,Wed,0,Summer,3.9627,0,0,0,24,1,17,0,7000
