volume_tests,company_id,company_type,time,date,month,year,day,is_weekend,season,avg_pesq_score,quality_too_poor,number_busy,temporarily_unable_test,outage_hrs,number_test_types,numbers_tested,followup_tests,min_commit
83,49,Enterprise,2018-01-30,30,1,2018,Tues,0,Winter,0,0,0,0,72,1,11,0,nan
83,49,Enterprise,2018-01-31,31,1,2018,Wed,0,Winter,0,0,0,0,72,1,11,0,nan
83,49,Enterprise,2018-02-01,1,2,2018,Thurs,0,Spring,0,0,0,0,72,1,11,0,nan
772,49,Enterprise,2018-02-02,2,2,2018,Fri,0,Spring,0,0,6,0,102.52,1,262,0,nan
313,49,Enterprise,2018-02-03,3,2,2018,Sat,1,Spring,0,0,3,0,144,1,261,0,nan
317,49,Enterprise,2018-02-04,4,2,2018,Sun,1,Spring,0,0,3,0,144,1,261,0,nan
313,49,Enterprise,2018-02-05,5,2,2018,Mon,0,Spring,0,0,3,0,144,1,261,0,nan
311,49,Enterprise,2018-02-06,6,2,2018,Tues,0,Spring,0,0,1,0,144,1,259,0,nan
313,49,Enterprise,2018-02-07,7,2,2018,Wed,0,Spring,0,0,3,0,144,1,261,0,nan
313,49,Enterprise,2018-02-08,8,2,2018,Thurs,0,Spring,0,0,4,0,144,1,261,0,nan
313,49,Enterprise,2018-02-09,9,2,2018,Fri,0,Spring,0,0,3,0,144,1,261,0,nan
313,49,Enterprise,2018-02-10,10,2,2018,Sat,1,Spring,0,0,3,0,144,1,261,0,nan
313,49,Enterprise,2018-02-11,11,2,2018,Sun,1,Spring,0,0,3,0,144,1,261,0,nan
313,49,Enterprise,2018-02-12,12,2,2018,Mon,0,Spring,0,0,3,0,144,1,261,0,nan
313,49,Enterprise,2018-02-13,13,2,2018,Tues,0,Spring,0,0,3,0,144,1,261,0,nan
313,49,Enterprise,2018-02-14,14,2,2018,Wed,0,Spring,0,0,3,0,144,1,261,0,nan
313,49,Enterprise,2018-02-15,15,2,2018,Thurs,0,Spring,0,0,3,0,144,1,261,0,nan
319,49,Enterprise,2018-02-16,16,2,2018,Fri,0,Spring,0,0,1,0,144,1,267,0,nan
310,49,Enterprise,2018-02-17,17,2,2018,Sat,1,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-02-18,18,2,2018,Sun,1,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-02-19,19,2,2018,Mon,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-02-20,20,2,2018,Tues,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-02-21,21,2,2018,Wed,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-02-22,22,2,2018,Thurs,0,Spring,0,0,0,0,144,1,258,0,nan
309,49,Enterprise,2018-02-23,23,2,2018,Fri,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-02-24,24,2,2018,Sat,1,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-02-25,25,2,2018,Sun,1,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-02-26,26,2,2018,Mon,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-02-27,27,2,2018,Tues,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-02-28,28,2,2018,Wed,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-01,1,3,2018,Thurs,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-02,2,3,2018,Fri,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-03,3,3,2018,Sat,1,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-04,4,3,2018,Sun,1,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-05,5,3,2018,Mon,0,Spring,0,0,1,0,144,1,258,0,nan
310,49,Enterprise,2018-03-06,6,3,2018,Tues,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-07,7,3,2018,Wed,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-08,8,3,2018,Thurs,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-09,9,3,2018,Fri,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-10,10,3,2018,Sat,1,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-11,11,3,2018,Sun,1,Spring,0,0,3,0,144,1,258,0,nan
310,49,Enterprise,2018-03-12,12,3,2018,Mon,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-13,13,3,2018,Tues,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-14,14,3,2018,Wed,0,Spring,0,0,1,0,144,1,258,0,nan
310,49,Enterprise,2018-03-15,15,3,2018,Thurs,0,Spring,0,0,1,0,144.96,1,258,0,nan
318,49,Enterprise,2018-03-16,16,3,2018,Fri,0,Spring,0,0,0,0,144,1,266,0,nan
310,49,Enterprise,2018-03-17,17,3,2018,Sat,1,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-18,18,3,2018,Sun,1,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-19,19,3,2018,Mon,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-20,20,3,2018,Tues,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-21,21,3,2018,Wed,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-22,22,3,2018,Thurs,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-23,23,3,2018,Fri,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-24,24,3,2018,Sat,1,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-25,25,3,2018,Sun,1,Spring,0,0,0,0,144,1,258,0,nan
320,49,Enterprise,2018-03-26,26,3,2018,Mon,0,Spring,0,0,6,0,144,1,258,0,nan
310,49,Enterprise,2018-03-27,27,3,2018,Tues,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-28,28,3,2018,Wed,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-29,29,3,2018,Thurs,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-03-30,30,3,2018,Fri,0,Spring,0,0,0,0,144,1,258,0,nan
309,49,Enterprise,2018-03-31,31,3,2018,Sat,1,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-01,1,4,2018,Sun,1,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-02,2,4,2018,Mon,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-03,3,4,2018,Tues,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-04,4,4,2018,Wed,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-05,5,4,2018,Thurs,0,Spring,0,0,0,0,144,1,258,0,nan
318,49,Enterprise,2018-04-06,6,4,2018,Fri,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-07,7,4,2018,Sat,1,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-08,8,4,2018,Sun,1,Spring,0,0,0,0,144,1,258,0,nan
312,49,Enterprise,2018-04-09,9,4,2018,Mon,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-10,10,4,2018,Tues,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-11,11,4,2018,Wed,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-12,12,4,2018,Thurs,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-13,13,4,2018,Fri,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-14,14,4,2018,Sat,1,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-15,15,4,2018,Sun,1,Spring,0,0,0,0,144,1,258,0,nan
319,49,Enterprise,2018-04-16,16,4,2018,Mon,0,Spring,0,0,0,0,144,1,267,0,nan
310,49,Enterprise,2018-04-17,17,4,2018,Tues,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-18,18,4,2018,Wed,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-19,19,4,2018,Thurs,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-20,20,4,2018,Fri,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-21,21,4,2018,Sat,1,Spring,0,0,0,0,144,1,258,0,nan
332,49,Enterprise,2018-04-22,22,4,2018,Sun,1,Spring,0,0,4,0,144,1,258,0,nan
310,49,Enterprise,2018-04-23,23,4,2018,Mon,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-24,24,4,2018,Tues,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-25,25,4,2018,Wed,0,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-26,26,4,2018,Thurs,0,Spring,0,0,0,0,144,1,258,0,nan
316,49,Enterprise,2018-04-27,27,4,2018,Fri,0,Spring,0,0,2,0,144,1,258,0,nan
310,49,Enterprise,2018-04-28,28,4,2018,Sat,1,Spring,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-04-29,29,4,2018,Sun,1,Spring,0,0,0,0,144,1,258,0,nan
334,49,Enterprise,2018-04-30,30,4,2018,Mon,0,Spring,0,0,4,0,144,1,258,0,nan
310,49,Enterprise,2018-05-01,1,5,2018,Tues,0,Summer,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-05-02,2,5,2018,Wed,0,Summer,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-05-03,3,5,2018,Thurs,0,Summer,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-05-04,4,5,2018,Fri,0,Summer,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-05-05,5,5,2018,Sat,1,Summer,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-05-06,6,5,2018,Sun,1,Summer,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-05-07,7,5,2018,Mon,0,Summer,0,0,0,0,144,1,258,0,nan
322,49,Enterprise,2018-05-08,8,5,2018,Tues,0,Summer,0,0,12,0,144,1,258,0,nan
312,49,Enterprise,2018-05-09,9,5,2018,Wed,0,Summer,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-05-10,10,5,2018,Thurs,0,Summer,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-05-11,11,5,2018,Fri,0,Summer,0,0,0,0,144,1,258,0,nan
332,49,Enterprise,2018-05-12,12,5,2018,Sat,1,Summer,0,0,14,0,144,1,258,0,nan
310,49,Enterprise,2018-05-13,13,5,2018,Sun,1,Summer,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-05-14,14,5,2018,Mon,0,Summer,0,0,0,0,144,1,258,0,nan
324,49,Enterprise,2018-05-15,15,5,2018,Tues,0,Summer,0,0,10,0,144,1,258,0,nan
338,49,Enterprise,2018-05-16,16,5,2018,Wed,0,Summer,0,0,14,0,144,1,266,0,nan
320,49,Enterprise,2018-05-17,17,5,2018,Thurs,0,Summer,0,0,8,0,144,1,258,0,nan
310,49,Enterprise,2018-05-18,18,5,2018,Fri,0,Summer,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-05-19,19,5,2018,Sat,1,Summer,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-05-20,20,5,2018,Sun,1,Summer,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-05-21,21,5,2018,Mon,0,Summer,0,0,0,0,144,1,258,0,nan
318,49,Enterprise,2018-05-22,22,5,2018,Tues,0,Summer,0,0,6,0,144,1,258,0,nan
310,49,Enterprise,2018-05-23,23,5,2018,Wed,0,Summer,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-05-24,24,5,2018,Thurs,0,Summer,0,0,0,0,144,1,258,0,nan
310,49,Enterprise,2018-05-25,25,5,2018,Fri,0,Summer,0,0,1,0,144,1,258,0,nan
310,49,Enterprise,2018-05-26,26,5,2018,Sat,1,Summer,0,0,1,0,144,1,258,0,nan
310,49,Enterprise,2018-05-27,27,5,2018,Sun,1,Summer,0,0,1,0,144,1,258,0,nan
310,49,Enterprise,2018-05-28,28,5,2018,Mon,0,Summer,0,0,1,0,144,1,258,0,nan
324,49,Enterprise,2018-05-29,29,5,2018,Tues,0,Summer,0,0,11,0,144,1,258,0,nan
334,49,Enterprise,2018-05-30,30,5,2018,Wed,0,Summer,0,0,6,0,144,1,258,0,nan
310,49,Enterprise,2018-05-31,31,5,2018,Thurs,0,Summer,0,0,0,0,144,1,258,0,nan
560,49,Enterprise,2018-06-01,1,6,2018,Fri,0,Summer,0,0,10,4,130.11,1,172,0,33000
435,49,Enterprise,2018-06-02,2,6,2018,Sat,1,Summer,0,0,14,2,346.97,1,356,0,33000
546,49,Enterprise,2018-06-03,3,6,2018,Sun,1,Summer,0,0,23,1,369.01,1,354,0,33000
1393,49,Enterprise,2018-06-04,4,6,2018,Mon,0,Summer,0,0,53,3,422.31,1,355,0,33000
1425,49,Enterprise,2018-06-05,5,6,2018,Tues,0,Summer,0,0,14,2,408,1,345,0,33000
1427,49,Enterprise,2018-06-06,6,6,2018,Wed,0,Summer,0,0,0,0,320.83,1,344,0,33000
1424,49,Enterprise,2018-06-07,7,6,2018,Thurs,0,Summer,0,0,1,0,318.75,1,344,0,33000
1240,49,Enterprise,2018-06-08,8,6,2018,Fri,0,Summer,0,0,1,2,336,1,343,0,33000
79,49,Enterprise,2018-06-09,9,6,2018,Sat,1,Summer,0,0,0,0,336,1,76,0,33000
183,49,Enterprise,2018-06-10,10,6,2018,Sun,1,Summer,0,0,0,0,336,1,180,0,33000
1344,49,Enterprise,2018-06-11,11,6,2018,Mon,0,Summer,0,0,0,6,317.12,1,343,0,33000
1423,49,Enterprise,2018-06-12,12,6,2018,Tues,0,Summer,0,0,0,8,312,1,343,0,33000
1447,49,Enterprise,2018-06-13,13,6,2018,Wed,0,Summer,0,0,11,0,312,1,343,0,33000
1423,49,Enterprise,2018-06-14,14,6,2018,Thurs,0,Summer,0,0,1,2,312,1,343,0,33000
1240,49,Enterprise,2018-06-15,15,6,2018,Fri,0,Summer,0,0,1,17,318.65,1,343,0,33000
79,49,Enterprise,2018-06-16,16,6,2018,Sat,1,Summer,0,0,0,0,336,1,76,0,33000
183,49,Enterprise,2018-06-17,17,6,2018,Sun,1,Summer,0,0,0,0,336,1,180,0,33000
1343,49,Enterprise,2018-06-18,18,6,2018,Mon,0,Summer,0,0,6,0,359.49,1,343,0,33000
1422,49,Enterprise,2018-06-19,19,6,2018,Tues,0,Summer,0,0,5,9,356.23,1,343,0,33000
1425,49,Enterprise,2018-06-20,20,6,2018,Wed,0,Summer,0,0,2,8,325.14,1,343,0,33000
1423,49,Enterprise,2018-06-21,21,6,2018,Thurs,0,Summer,0,0,0,4,312,1,343,0,33000
1240,49,Enterprise,2018-06-22,22,6,2018,Fri,0,Summer,0,0,0,9,312,1,343,0,33000
79,49,Enterprise,2018-06-23,23,6,2018,Sat,1,Summer,0,0,0,0,312,1,76,0,33000
183,49,Enterprise,2018-06-24,24,6,2018,Sun,1,Summer,0,0,0,0,312,1,180,0,33000
1348,49,Enterprise,2018-06-25,25,6,2018,Mon,0,Summer,0,0,0,0,312,1,343,0,33000
1423,49,Enterprise,2018-06-26,26,6,2018,Tues,0,Summer,0,0,1,0,312,1,343,0,33000
1433,49,Enterprise,2018-06-27,27,6,2018,Wed,0,Summer,0,0,2,0,312,1,343,0,33000
1423,49,Enterprise,2018-06-28,28,6,2018,Thurs,0,Summer,0,0,0,0,312,1,343,0,33000
1240,49,Enterprise,2018-06-29,29,6,2018,Fri,0,Summer,0,0,0,0,312,1,343,0,33000
79,49,Enterprise,2018-06-30,30,6,2018,Sat,1,Summer,0,0,0,0,312,1,76,0,33000
183,49,Enterprise,2018-07-01,1,7,2018,Sun,1,Summer,0,0,0,0,312,1,180,0,33000
1472,49,Enterprise,2018-07-02,2,7,2018,Mon,0,Summer,0,0,1,0,312,1,343,0,33000
1581,49,Enterprise,2018-07-03,3,7,2018,Tues,0,Summer,0,0,1,0,312,1,343,0,33000
1571,49,Enterprise,2018-07-04,4,7,2018,Wed,0,Summer,0,0,0,1,312,1,341,0,33000
1571,49,Enterprise,2018-07-05,5,7,2018,Thurs,0,Summer,0,0,0,0,312,1,341,0,33000
1387,49,Enterprise,2018-07-06,6,7,2018,Fri,0,Summer,0,0,0,0,312,1,341,0,33000
79,49,Enterprise,2018-07-07,7,7,2018,Sat,1,Summer,0,0,0,0,312,1,76,0,33000
184,49,Enterprise,2018-07-08,8,7,2018,Sun,1,Summer,0,0,0,0,312,1,180,0,33000
1492,49,Enterprise,2018-07-09,9,7,2018,Mon,0,Summer,0,0,2,2,317.93,1,341,0,33000
1571,49,Enterprise,2018-07-10,10,7,2018,Tues,0,Summer,0,0,0,0,312,1,341,0,33000
1579,49,Enterprise,2018-07-11,11,7,2018,Wed,0,Summer,0,0,4,0,312,1,341,0,33000
1623,49,Enterprise,2018-07-12,12,7,2018,Thurs,0,Summer,0,0,17,2,415.2,1,369,0,33000
1443,49,Enterprise,2018-07-13,13,7,2018,Fri,0,Summer,0,0,1,8,435.29,1,369,0,33000
133,49,Enterprise,2018-07-14,14,7,2018,Sat,1,Summer,0,0,0,0,336,1,103,0,33000
238,49,Enterprise,2018-07-15,15,7,2018,Sun,1,Summer,0,0,1,0,336,1,207,0,33000
1549,49,Enterprise,2018-07-16,16,7,2018,Mon,0,Summer,0,0,3,0,342.67,1,368,0,33000
1629,49,Enterprise,2018-07-17,17,7,2018,Tues,0,Summer,0,0,0,4,341.22,1,371,0,33000
1634,49,Enterprise,2018-07-18,18,7,2018,Wed,0,Summer,0,0,4,0,341.42,1,374,0,33000
1635,49,Enterprise,2018-07-19,19,7,2018,Thurs,0,Summer,0,0,4,0,381.17,1,373,0,33000
1447,49,Enterprise,2018-07-20,20,7,2018,Fri,0,Summer,0,0,1,0,362.59,1,373,0,33000
139,49,Enterprise,2018-07-21,21,7,2018,Sat,1,Summer,0,0,1,0,384,1,108,0,33000
244,49,Enterprise,2018-07-22,22,7,2018,Sun,1,Summer,0,0,0,1,381.21,1,212,0,33000
1540,49,Enterprise,2018-07-23,23,7,2018,Mon,0,Summer,0,0,0,0,360,1,372,0,33000
1629,49,Enterprise,2018-07-24,24,7,2018,Tues,0,Summer,0,0,2,0,365.18,1,373,0,33000
1637,49,Enterprise,2018-07-25,25,7,2018,Wed,0,Summer,0,0,2,0,360,1,373,0,33000
1631,49,Enterprise,2018-07-26,26,7,2018,Thurs,0,Summer,0,0,4,0,361.76,1,373,0,33000
1446,49,Enterprise,2018-07-27,27,7,2018,Fri,0,Summer,0,0,8,0,368.28,1,373,0,33000
139,49,Enterprise,2018-07-28,28,7,2018,Sat,1,Summer,0,0,3,0,360,1,108,0,33000
244,49,Enterprise,2018-07-29,29,7,2018,Sun,1,Summer,0,0,2,0,360,1,212,0,33000
1552,49,Enterprise,2018-07-30,30,7,2018,Mon,0,Summer,0,0,0,0,360,1,373,0,33000
1631,49,Enterprise,2018-07-31,31,7,2018,Tues,0,Summer,0,0,1,0,360,1,373,0,33000
1631,49,Enterprise,2018-08-01,1,8,2018,Wed,0,Autumn,0,0,0,1,360,1,373,0,33000
1631,49,Enterprise,2018-08-02,2,8,2018,Thurs,0,Autumn,0,0,0,2,360,1,373,0,33000
1447,49,Enterprise,2018-08-03,3,8,2018,Fri,0,Autumn,0,0,5,1,362.75,1,373,0,33000
139,49,Enterprise,2018-08-04,4,8,2018,Sat,1,Autumn,0,0,2,0,360,1,108,0,33000
244,49,Enterprise,2018-08-05,5,8,2018,Sun,1,Autumn,0,0,0,0,360,1,212,0,33000
1552,49,Enterprise,2018-08-06,6,8,2018,Mon,0,Autumn,0,0,1,0,360,1,373,0,33000
1630,49,Enterprise,2018-08-07,7,8,2018,Tues,0,Autumn,0,0,1,0,360,1,373,0,33000
1635,49,Enterprise,2018-08-08,8,8,2018,Wed,0,Autumn,0,0,8,1,383.75,1,373,0,33000
1631,49,Enterprise,2018-08-09,9,8,2018,Thurs,0,Autumn,0,0,6,0,378.09,1,373,0,33000
1447,49,Enterprise,2018-08-10,10,8,2018,Fri,0,Autumn,0,0,0,0,360,1,373,0,33000
185,49,Enterprise,2018-08-11,11,8,2018,Sat,1,Autumn,0,0,36,0,360,1,108,0,33000
298,49,Enterprise,2018-08-12,12,8,2018,Sun,1,Autumn,0,0,40,2,360,1,212,0,33000
1571,49,Enterprise,2018-08-13,13,8,2018,Mon,0,Autumn,0,0,19,0,360,1,373,0,33000
1635,49,Enterprise,2018-08-14,14,8,2018,Tues,0,Autumn,0,0,0,0,360,1,373,0,33000
1639,49,Enterprise,2018-08-15,15,8,2018,Wed,0,Autumn,0,0,6,0,360,1,373,0,33000
1649,49,Enterprise,2018-08-16,16,8,2018,Thurs,0,Autumn,0,0,5,1,360,1,373,0,33000
1449,49,Enterprise,2018-08-17,17,8,2018,Fri,0,Autumn,0,0,0,1,360,1,374,0,33000
145,49,Enterprise,2018-08-18,18,8,2018,Sat,1,Autumn,0,0,3,1,360,1,108,0,33000
267,49,Enterprise,2018-08-19,19,8,2018,Sun,1,Autumn,0,0,20,0,360,1,213,0,33000
1566,49,Enterprise,2018-08-20,20,8,2018,Mon,0,Autumn,0,0,3,1,362.95,1,374,0,33000
1637,49,Enterprise,2018-08-21,21,8,2018,Tues,0,Autumn,0,0,1,4,360,1,374,0,33000
1667,49,Enterprise,2018-08-22,22,8,2018,Wed,0,Autumn,0,0,30,0,376.77,1,374,0,33000
1664,49,Enterprise,2018-08-23,23,8,2018,Thurs,0,Autumn,0,0,25,0,384,1,373,0,33000
1456,49,Enterprise,2018-08-24,24,8,2018,Fri,0,Autumn,0,0,13,0,384,1,373,0,33000
167,49,Enterprise,2018-08-25,25,8,2018,Sat,1,Autumn,0,0,30,0,384,1,107,0,33000
273,49,Enterprise,2018-08-26,26,8,2018,Sun,1,Autumn,0,0,18,0,384,1,212,0,33000
1570,49,Enterprise,2018-08-27,27,8,2018,Mon,0,Autumn,0,0,10,1,371.24,1,373,0,33000
1642,49,Enterprise,2018-08-28,28,8,2018,Tues,0,Autumn,0,0,8,3,360,1,372,0,33000
1660,49,Enterprise,2018-08-29,29,8,2018,Wed,0,Autumn,0,0,21,0,360,1,371,0,33000
1645,49,Enterprise,2018-08-30,30,8,2018,Thurs,0,Autumn,0,0,11,0,360,1,371,0,33000
1490,49,Enterprise,2018-08-31,31,8,2018,Fri,0,Autumn,0,0,16,0,360,1,371,0,33000
152,49,Enterprise,2018-09-01,1,9,2018,Sat,1,Autumn,0,0,6,0,360,1,106,0,33000
254,49,Enterprise,2018-09-02,2,9,2018,Sun,1,Autumn,0,0,0,0,360,1,211,0,33000
1544,49,Enterprise,2018-09-03,3,9,2018,Mon,0,Autumn,0,0,0,0,360,1,371,0,33000
1636,49,Enterprise,2018-09-04,4,9,2018,Tues,0,Autumn,0,0,9,0,360,1,371,0,33000
1637,49,Enterprise,2018-09-05,5,9,2018,Wed,0,Autumn,0,0,4,0,360,1,371,0,33000
1647,49,Enterprise,2018-09-06,6,9,2018,Thurs,0,Autumn,0,0,11,3,360,1,371,0,33000
1477,49,Enterprise,2018-09-07,7,9,2018,Fri,0,Autumn,0,0,18,1,360,1,372,0,33000
152,49,Enterprise,2018-09-08,8,9,2018,Sat,1,Autumn,0,0,0,0,360,1,107,0,33000
250,49,Enterprise,2018-09-09,9,9,2018,Sun,1,Autumn,0,0,2,0,360,1,211,0,33000
1572,49,Enterprise,2018-09-10,10,9,2018,Mon,0,Autumn,0,0,25,0,371.72,1,371,0,33000
1627,49,Enterprise,2018-09-11,11,9,2018,Tues,0,Autumn,0,0,1,0,366.19,1,371,0,33000
1642,49,Enterprise,2018-09-12,12,9,2018,Wed,0,Autumn,0,0,3,0,360,1,371,0,33000
1639,49,Enterprise,2018-09-13,13,9,2018,Thurs,0,Autumn,0,0,3,1,362.93,1,370,0,33000
