volume_tests,company_id,company_type,time,date,month,year,day,is_weekend,season,avg_pesq_score,quality_too_poor,number_busy,temporarily_unable_test,outage_hrs,number_test_types,numbers_tested,followup_tests,min_commit
169,6,Conference,2018-03-28,28,3,2018,Wed,0,Spring,3.9613555,0,0,0,384,2,60,0,5715
169,6,Conference,2018-03-29,29,3,2018,Thurs,0,Spring,3.9557485,0,0,0,384,2,60,0,5715
157,6,Conference,2018-03-30,30,3,2018,Fri,0,Spring,3.9342855,0,0,0,384,2,60,0,5715
133,6,Conference,2018-03-31,31,3,2018,Sat,1,Spring,3.9398855,0,0,0,384,2,59,0,5715
144,6,Conference,2018-04-01,1,4,2018,Sun,1,Spring,4.0030635,0,0,0,384,2,62,0,5715
194,6,Conference,2018-04-02,2,4,2018,Mon,0,Spring,3.986223,0,0,0,384,2,77,0,5715
180,6,Conference,2018-04-03,3,4,2018,Tues,0,Spring,3.9475,0,4,0,384,2,60,0,5715
197,6,Conference,2018-04-04,4,4,2018,Wed,0,Spring,3.9462425,0,0,0,384,2,60,0,5715
291,6,Conference,2018-04-05,5,4,2018,Thurs,0,Spring,4.054914,0,16,0,384,2,63,0,5715
287,6,Conference,2018-04-06,6,4,2018,Fri,0,Spring,4.06,1,8,0,384,2,56,0,5715
151,6,Conference,2018-04-07,7,4,2018,Sat,1,Spring,3.991594,0,0,0,384,2,76,0,5715
145,6,Conference,2018-04-08,8,4,2018,Sun,1,Spring,3.976796,0,0,1,384,2,62,0,5715
213,6,Conference,2018-04-09,9,4,2018,Mon,0,Spring,3.938646,0,48,5,384,2,55,0,5715
210,6,Conference,2018-04-10,10,4,2018,Tues,0,Spring,3.943188,0,16,0,384,2,55,0,5715
198,6,Conference,2018-04-11,11,4,2018,Wed,0,Spring,3.921937,1,12,0,384,2,55,0,5715
326,6,Conference,2018-04-12,12,4,2018,Thurs,0,Spring,3.942007,0,88,0,384,2,55,0,5715
318,6,Conference,2018-04-13,13,4,2018,Fri,0,Spring,3.9295555,0,124,0,384,2,55,0,5715
158,6,Conference,2018-04-14,14,4,2018,Sat,1,Spring,3.991266,1,0,0,384,2,83,0,5715
146,6,Conference,2018-04-15,15,4,2018,Sun,1,Spring,3.9825715,1,0,0,384,2,62,0,5715
311,6,Conference,2018-04-16,16,4,2018,Mon,0,Spring,4.018319,0,60,0,384,2,56,0,5715
255,6,Conference,2018-04-17,17,4,2018,Tues,0,Spring,4.057356,0,0,5,384,2,56,0,5715
218,6,Conference,2018-04-18,18,4,2018,Wed,0,Spring,3.9430135,0,36,0,384,2,55,0,5715
222,6,Conference,2018-04-19,19,4,2018,Thurs,0,Spring,3.951416,0,20,0,384,2,55,0,5715
142,6,Conference,2018-04-20,20,4,2018,Fri,0,Spring,3.9470715,0,0,0,384,2,55,0,5715
134,6,Conference,2018-04-21,21,4,2018,Sat,1,Spring,3.9926135,0,0,0,384,2,59,0,5715
146,6,Conference,2018-04-22,22,4,2018,Sun,1,Spring,4.011303,2,0,0,384,2,62,0,5715
277,6,Conference,2018-04-23,23,4,2018,Mon,0,Spring,3.9214935,0,50,0,386.47,3,57,15,5715
228,6,Conference,2018-04-24,24,4,2018,Tues,0,Spring,3.912586,1,60,0,477.67,3,57,30,5715
370,6,Conference,2018-04-25,25,4,2018,Wed,0,Spring,3.938,2,78,2,432,3,56,5,5715
386,6,Conference,2018-04-26,26,4,2018,Thurs,0,Spring,3.9393625,1,28,0,432,2,55,0,5715
186,6,Conference,2018-04-27,27,4,2018,Fri,0,Spring,3.9159585,1,16,1,432,2,55,0,5715
134,6,Conference,2018-04-28,28,4,2018,Sat,1,Spring,3.9756975,1,0,0,432,2,59,0,5715
146,6,Conference,2018-04-29,29,4,2018,Sun,1,Spring,3.988611,0,0,0,432,2,62,0,5715
250,6,Conference,2018-04-30,30,4,2018,Mon,0,Spring,3.98863,3,52,0,432,2,55,0,5715
314,6,Conference,2018-05-01,1,5,2018,Tues,0,Summer,3.939619,0,48,0,432,2,55,0,5715
206,6,Conference,2018-05-02,2,5,2018,Wed,0,Summer,3.9739935,3,12,0,432,2,55,0,5715
198,6,Conference,2018-05-03,3,5,2018,Thurs,0,Summer,3.9287335,1,0,0,432,2,55,0,5715
206,6,Conference,2018-05-04,4,5,2018,Fri,0,Summer,3.897062,1,24,0,432,2,55,0,5715
134,6,Conference,2018-05-05,5,5,2018,Sat,1,Summer,3.9699795,0,0,0,432,2,59,0,5715
146,6,Conference,2018-05-06,6,5,2018,Sun,1,Summer,3.9977535,0,0,0,432,2,62,0,5715
174,6,Conference,2018-05-07,7,5,2018,Mon,0,Summer,3.914046,0,0,0,432,2,55,0,5715
171,6,Conference,2018-05-08,8,5,2018,Tues,0,Summer,3.910386,0,6,0,432,3,56,5,5715
192,6,Conference,2018-05-09,9,5,2018,Wed,0,Summer,3.949715,0,12,0,432,3,56,10,5715
189,6,Conference,2018-05-10,10,5,2018,Thurs,0,Summer,3.946755,0,32,0,432,2,55,0,5715
162,6,Conference,2018-05-11,11,5,2018,Fri,0,Summer,3.941884,2,12,0,432,2,55,0,5715
138,6,Conference,2018-05-12,12,5,2018,Sat,1,Summer,4.0163095,0,0,0,432,2,59,0,5715
146,6,Conference,2018-05-13,13,5,2018,Sun,1,Summer,4.0130475,0,0,0,432,2,62,0,5715
198,6,Conference,2018-05-14,14,5,2018,Mon,0,Summer,3.9355665,1,0,0,432,2,55,0,5715
162,6,Conference,2018-05-15,15,5,2018,Tues,0,Summer,3.869079,0,0,0,432,2,55,0,5715
180,6,Conference,2018-05-16,16,5,2018,Wed,0,Summer,3.9231125,0,20,2,432,2,57,0,5715
190,6,Conference,2018-05-17,17,5,2018,Thurs,0,Summer,3.875,0,20,0,432,2,55,0,5715
163,6,Conference,2018-05-18,18,5,2018,Fri,0,Summer,3.9457245,0,4,0,432,2,56,0,5715
133,6,Conference,2018-05-19,19,5,2018,Sat,1,Summer,3.9841,0,0,0,432,2,60,0,5715
146,6,Conference,2018-05-20,20,5,2018,Sun,1,Summer,4.0158335,0,0,0,432,2,62,0,5715
288,6,Conference,2018-05-21,21,5,2018,Mon,0,Summer,4.0509485,0,8,0,432,2,157,0,5715
198,6,Conference,2018-05-22,22,5,2018,Tues,0,Summer,3.9127305,0,12,0,432,2,55,0,5715
218,6,Conference,2018-05-23,23,5,2018,Wed,0,Summer,3.9354335,0,16,6,432,2,55,0,5715
194,6,Conference,2018-05-24,24,5,2018,Thurs,0,Summer,3.948507,0,24,2,432,2,55,0,5715
217,6,Conference,2018-05-25,25,5,2018,Fri,0,Summer,3.9514315,0,28,1,432,2,55,0,5715
218,6,Conference,2018-05-26,26,5,2018,Sat,1,Summer,4.015491,0,58,2,519.22,3,63,20,5715
146,6,Conference,2018-05-27,27,5,2018,Sun,1,Summer,4.0036155,0,0,2,503.99,2,62,0,5715
222,6,Conference,2018-05-28,28,5,2018,Mon,0,Summer,3.9734375,0,8,2,503.99,2,55,0,5715
186,6,Conference,2018-05-29,29,5,2018,Tues,0,Summer,3.943403,0,8,2,503.99,2,55,0,5715
214,6,Conference,2018-05-30,30,5,2018,Wed,0,Summer,3.924722,0,24,2,503.99,2,55,0,5715
194,6,Conference,2018-05-31,31,5,2018,Thurs,0,Summer,3.929631,0,4,2,503.99,2,55,0,5715
158,6,Conference,2018-06-01,1,6,2018,Fri,0,Summer,3.9118065,0,4,2,503.99,2,55,0,5715
134,6,Conference,2018-06-02,2,6,2018,Sat,1,Summer,3.97125,0,0,2,503.99,2,59,0,5715
146,6,Conference,2018-06-03,3,6,2018,Sun,1,Summer,3.9683825,0,0,2,503.99,2,62,0,5715
194,6,Conference,2018-06-04,4,6,2018,Mon,0,Summer,3.924483,0,16,9,503.99,2,55,0,5715
178,6,Conference,2018-06-05,5,6,2018,Tues,0,Summer,3.924934,0,4,1,503.99,2,55,0,5715
276,6,Conference,2018-06-06,6,6,2018,Wed,0,Summer,3.9334355,0,36,0,503.99,2,55,0,5715
262,6,Conference,2018-06-07,7,6,2018,Thurs,0,Summer,3.9317115,0,76,0,503.99,2,55,0,5715
154,6,Conference,2018-06-08,8,6,2018,Fri,0,Summer,3.917956,0,8,0,503.99,2,55,0,5715
134,6,Conference,2018-06-09,9,6,2018,Sat,1,Summer,3.9785885,0,0,0,503.99,2,59,0,5715
146,6,Conference,2018-06-10,10,6,2018,Sun,1,Summer,3.990919,0,0,0,503.99,2,62,0,5715
206,6,Conference,2018-06-11,11,6,2018,Mon,0,Summer,3.9318625,0,24,0,503.99,2,55,0,5715
621,6,Conference,2018-06-12,12,6,2018,Tues,0,Summer,3.9182515,0,424,0,760.29,3,129,315,5715
412,6,Conference,2018-06-13,13,6,2018,Wed,0,Summer,3.94375,0,61,4,1769.29,3,98,20,5715
209,6,Conference,2018-06-14,14,6,2018,Thurs,0,Summer,3.9306675,0,4,0,1367.98,2,94,0,5715
194,6,Conference,2018-06-15,15,6,2018,Fri,0,Summer,3.974051,0,32,3,1367.98,2,55,0,5715
134,6,Conference,2018-06-16,16,6,2018,Sat,1,Summer,3.9741665,0,0,6,1367.98,2,59,0,5715
192,6,Conference,2018-06-17,17,6,2018,Sun,1,Summer,4.014315,0,44,0,1367.98,3,63,10,5715
282,6,Conference,2018-06-18,18,6,2018,Mon,0,Summer,3.9422695,0,32,0,1367.98,2,55,0,5715
212,6,Conference,2018-06-19,19,6,2018,Tues,0,Summer,3.937433,0,28,1,1387.46,3,56,10,5715
231,6,Conference,2018-06-20,20,6,2018,Wed,0,Summer,3.974626,0,28,0,1391.98,2,54,0,5715
263,6,Conference,2018-06-21,21,6,2018,Thurs,0,Summer,3.935255,0,44,0,1391.98,2,54,0,5715
212,6,Conference,2018-06-22,22,6,2018,Fri,0,Summer,3.9361785,0,24,0,1391.98,3,56,0,5715
132,6,Conference,2018-06-23,23,6,2018,Sat,1,Summer,3.999476,0,0,0,1391.98,2,58,0,5715
144,6,Conference,2018-06-24,24,6,2018,Sun,1,Summer,3.9952205,0,0,0,1391.98,2,61,0,5715
220,6,Conference,2018-06-25,25,6,2018,Mon,0,Summer,3.971233,0,8,0,1391.98,2,54,0,5715
171,6,Conference,2018-06-26,26,6,2018,Tues,0,Summer,3.9443455,0,4,0,1391.98,2,54,0,5715
195,6,Conference,2018-06-27,27,6,2018,Wed,0,Summer,3.927594,0,20,1,1391.98,3,56,10,5715
174,6,Conference,2018-06-28,28,6,2018,Thurs,0,Summer,3.950125,0,8,0,1391.98,2,55,0,5715
235,6,Conference,2018-06-29,29,6,2018,Fri,0,Summer,3.925648,0,16,0,1391.98,2,57,0,5715
132,6,Conference,2018-06-30,30,6,2018,Sat,1,Summer,3.9977825,0,0,0,1391.98,2,58,0,5715
144,6,Conference,2018-07-01,1,7,2018,Sun,1,Summer,4.001691,0,0,0,1391.98,2,61,0,5715
201,6,Conference,2018-07-02,2,7,2018,Mon,0,Summer,3.934815,0,20,0,1391.98,2,56,0,5715
179,6,Conference,2018-07-03,3,7,2018,Tues,0,Summer,3.9438265,0,4,0,1391.98,2,54,0,5715
183,6,Conference,2018-07-04,4,7,2018,Wed,0,Summer,3.9310545,0,12,0,1391.98,2,54,0,5715
235,6,Conference,2018-07-05,5,7,2018,Thurs,0,Summer,3.9288945,0,20,0,1391.98,2,54,0,5715
228,6,Conference,2018-07-06,6,7,2018,Fri,0,Summer,3.940752,0,37,0,1392.39,3,55,5,5715
136,6,Conference,2018-07-07,7,7,2018,Sat,1,Summer,3.9967625,0,0,0,1391.98,2,58,0,5715
176,6,Conference,2018-07-08,8,7,2018,Sun,1,Summer,3.9814845,0,0,6,1391.98,2,61,0,5715
171,6,Conference,2018-07-09,9,7,2018,Mon,0,Summer,3.9577085,0,4,3,1391.98,2,54,0,5715
278,6,Conference,2018-07-10,10,7,2018,Tues,0,Summer,3.9678535,0,36,6,1414.02,3,85,10,5715
247,6,Conference,2018-07-11,11,7,2018,Wed,0,Summer,3.9629715,0,24,0,1439.98,2,56,0,5715
163,6,Conference,2018-07-12,12,7,2018,Thurs,0,Summer,3.9263945,0,0,0,1439.98,2,54,0,5715
199,6,Conference,2018-07-13,13,7,2018,Fri,0,Summer,3.931389,0,8,0,1439.98,2,54,0,5715
132,6,Conference,2018-07-14,14,7,2018,Sat,1,Summer,3.9617215,0,0,0,1439.98,2,58,0,5715
144,6,Conference,2018-07-15,15,7,2018,Sun,1,Summer,4.000703,0,0,6,1439.98,2,61,0,5715
183,6,Conference,2018-07-16,16,7,2018,Mon,0,Summer,3.924643,0,16,0,1439.98,2,54,0,5715
168,6,Conference,2018-07-17,17,7,2018,Tues,0,Summer,3.935724,1,1,0,1440.04,3,55,5,5715
179,6,Conference,2018-07-18,18,7,2018,Wed,0,Summer,3.9415985,0,8,0,1439.98,2,54,0,5715
283,6,Conference,2018-07-19,19,7,2018,Thurs,0,Summer,3.923027,0,52,0,1439.98,2,54,0,5715
211,6,Conference,2018-07-20,20,7,2018,Fri,0,Summer,3.959352,0,40,0,1439.98,2,54,0,5715
132,6,Conference,2018-07-21,21,7,2018,Sat,1,Summer,3.995164,0,0,0,1439.98,2,58,0,5715
144,6,Conference,2018-07-22,22,7,2018,Sun,1,Summer,3.9519405,0,0,0,1439.98,2,61,0,5715
207,6,Conference,2018-07-23,23,7,2018,Mon,0,Summer,3.9466155,0,16,0,1439.98,2,54,0,5715
183,6,Conference,2018-07-24,24,7,2018,Tues,0,Summer,3.9268535,0,20,0,1439.98,2,54,0,5715
323,6,Conference,2018-07-25,25,7,2018,Wed,0,Summer,3.9540985,0,76,8,1439.98,2,54,0,5715
188,6,Conference,2018-07-26,26,7,2018,Thurs,0,Summer,3.951106,0,8,0,1439.98,2,55,0,5715
277,6,Conference,2018-07-27,27,7,2018,Fri,0,Summer,3.9683235,0,52,0,1439.98,2,55,0,5715
142,6,Conference,2018-07-28,28,7,2018,Sat,1,Summer,3.978276,0,12,0,1439.98,3,59,10,5715
153,6,Conference,2018-07-29,29,7,2018,Sun,1,Summer,3.951299,0,12,0,1439.98,3,62,10,5715
233,6,Conference,2018-07-30,30,7,2018,Mon,0,Summer,3.929514,0,44,0,1439.98,3,55,0,5715
331,6,Conference,2018-07-31,31,7,2018,Tues,0,Summer,3.9512155,0,132,0,1439.98,2,54,0,5715
240,6,Conference,2018-08-01,1,8,2018,Wed,0,Autumn,3.95757,0,58,0,1439.98,3,55,5,5715
210,6,Conference,2018-08-02,2,8,2018,Thurs,0,Autumn,3.984088,0,16,0,1439.98,2,55,0,5715
237,6,Conference,2018-08-03,3,8,2018,Fri,0,Autumn,3.9659285,0,36,0,1439.98,2,55,0,5715
142,6,Conference,2018-08-04,4,8,2018,Sat,1,Autumn,3.988226,0,12,0,1439.98,3,59,10,5715
152,6,Conference,2018-08-05,5,8,2018,Sun,1,Autumn,4.008787,0,12,0,1439.98,3,62,10,5715
187,6,Conference,2018-08-06,6,8,2018,Mon,0,Autumn,3.9467905,0,0,1,1439.98,2,54,0,5715
223,6,Conference,2018-08-07,7,8,2018,Tues,0,Autumn,3.9301175,0,64,0,1439.98,2,54,0,5715
279,6,Conference,2018-08-08,8,8,2018,Wed,0,Autumn,3.9284695,0,52,2,1439.98,2,54,0,5715
203,6,Conference,2018-08-09,9,8,2018,Thurs,0,Autumn,3.968322,0,20,0,1439.98,2,54,0,5715
175,6,Conference,2018-08-10,10,8,2018,Fri,0,Autumn,3.9454195,0,4,0,1439.98,2,54,0,5715
172,6,Conference,2018-08-11,11,8,2018,Sat,1,Autumn,3.984754,0,24,0,1469.56,3,60,20,5715
154,6,Conference,2018-08-12,12,8,2018,Sun,1,Autumn,3.9983455,0,12,0,1463.98,3,62,10,5715
223,6,Conference,2018-08-13,13,8,2018,Mon,0,Autumn,3.9377705,0,28,0,1463.98,2,54,0,5715
332,6,Conference,2018-08-14,14,8,2018,Tues,0,Autumn,3.938841,0,170,0,1463.98,3,119,130,5715
247,6,Conference,2018-08-15,15,8,2018,Wed,0,Autumn,3.930068,0,60,2,1463.98,2,54,0,5715
339,6,Conference,2018-08-16,16,8,2018,Thurs,0,Autumn,3.9163055,0,48,20,1463.98,2,56,0,5715
187,6,Conference,2018-08-17,17,8,2018,Fri,0,Autumn,3.882162,1,0,0,1463.98,2,56,0,5715
132,6,Conference,2018-08-18,18,8,2018,Sat,1,Autumn,3.9600805,0,0,0,1463.98,2,58,0,5715
160,6,Conference,2018-08-19,19,8,2018,Sun,1,Autumn,3.986544,0,0,0,1463.98,2,61,0,5715
243,6,Conference,2018-08-20,20,8,2018,Mon,0,Autumn,3.90698,0,36,0,1463.98,2,54,0,5715
188,6,Conference,2018-08-21,21,8,2018,Tues,0,Autumn,3.895382,0,20,2,1463.98,2,54,0,5715
183,6,Conference,2018-08-22,22,8,2018,Wed,0,Autumn,3.9283785,0,4,0,1463.98,2,54,0,5715
183,6,Conference,2018-08-23,23,8,2018,Thurs,0,Autumn,3.9205705,0,16,0,1463.98,2,54,0,5715
159,6,Conference,2018-08-24,24,8,2018,Fri,0,Autumn,3.948832,0,8,0,1463.98,2,54,0,5715
142,6,Conference,2018-08-25,25,8,2018,Sat,1,Autumn,3.9379435,0,12,0,1463.98,3,59,10,5715
154,6,Conference,2018-08-26,26,8,2018,Sun,1,Autumn,3.9761395,0,12,0,1463.98,3,62,10,5715
218,6,Conference,2018-08-27,27,8,2018,Mon,0,Autumn,3.94625,0,4,0,1463.98,2,93,0,5715
167,6,Conference,2018-08-28,28,8,2018,Tues,0,Autumn,3.9493455,0,0,0,1463.98,2,54,0,5715
179,6,Conference,2018-08-29,29,8,2018,Wed,0,Autumn,3.9560905,0,20,0,1463.98,2,54,0,5715
195,6,Conference,2018-08-30,30,8,2018,Thurs,0,Autumn,3.928255,0,24,0,1463.98,2,54,0,5715
175,6,Conference,2018-08-31,31,8,2018,Fri,0,Autumn,3.934562,0,12,0,1463.98,2,54,0,5715
142,6,Conference,2018-09-01,1,9,2018,Sat,1,Autumn,3.973679,0,12,0,1463.98,3,59,10,5715
167,6,Conference,2018-09-02,2,9,2018,Sun,1,Autumn,3.980778,0,22,0,1474.56,3,63,15,5715
206,6,Conference,2018-09-03,3,9,2018,Mon,0,Autumn,3.950912,0,16,0,1502.28,2,54,0,5715
